id,autodel_analysis_age_limit,autodel_analysis_limit,autodel_overwrite_global,created,description_xml,last_analysis_id,name_xml,next_sequence_id,parent_id,path_xml
1101,"","",False,2020-05-06 14:05:47.872489+09:00,"",9096,ATF-BL2-SecureBoot-TCC803x,13,3,/SecurityTeam/ATF-BL2-SecureBoot-TCC803x
1102,"","",False,2020-05-06 14:15:29.588785+09:00,"",9097,ATF-BL31-SecureBoot-TCC803x,8,3,/SecurityTeam/ATF-BL31-SecureBoot-TCC803x
1106,"","",False,2020-05-06 15:35:03.951905+09:00,"",9090,HSM-TCC803x,7,3,/SecurityTeam/HSM-TCC803x
1114,"","",False,2020-05-07 10:58:15.104108+09:00,"",5406,b190631_test1,2,1,/b190631_test1
1115,"","",False,2020-05-07 10:59:35.045768+09:00,"",5407,b190631_test2,2,1,/b190631_test2
1116,"","",False,2020-05-07 12:34:08.252750+09:00,"",8411,DVRS_MF,3,1,/DVRS_MF
1117,"","",False,2020-05-07 13:38:48.926861+09:00,"",5410,b190631_project4,3,1,/b190631_project4
1118,"","",False,2020-05-07 13:47:52.513530+09:00,"",5411,b190631_project5,2,1,/b190631_project5
1119,"","",False,2020-05-08 00:11:45.393845+09:00,"",5418,b190631_project6,4,1,/b190631_project6
1121,"","",False,2020-05-08 12:27:47.336846+09:00,"",5533,ZzaU_hwr_v2_final,8,1,/ZzaU_hwr_v2_final
1122,"","",False,2020-05-08 13:23:04.393053+09:00,"",5425,b190631_project7,2,1,/b190631_project7
1123,"","",False,2020-05-08 13:35:59.766962+09:00,"",5427,AudioHal_test,2,1,/AudioHal_test
1124,"","",False,2020-05-08 13:55:01.048255+09:00,"",5439,b190631_audiohal,3,1,/b190631_audiohal
1125,"","",False,2020-05-11 10:31:35.489163+09:00,"",5442,b190631_camerahal,2,1,/b190631_camerahal
1134,"","",False,2020-05-13 14:04:14.252555+09:00,"",5463,B190049_ASFDMX,2,1,/B190049_ASFDMX
1142,"","",False,2020-05-14 09:56:24.533089+09:00,"",5471,DVRS_GUI_2020-05-12,2,1,/DVRS_GUI_2020-05-12
1144,"","",False,2020-05-18 17:12:55.938295+09:00,"",9599,DAB_SDR_Subdemod,73,1,/DAB_SDR_Subdemod
1146,"","",False,2020-05-19 17:04:35.096154+09:00,"",6290,DVRS_GUI_2020-05-11,21,1,/DVRS_GUI_2020-05-11
1148,"","",False,2020-05-19 21:38:44.668054+09:00,"",5498,TcBtApp,4,1,/TcBtApp
1150,"","",False,2020-05-20 20:33:30.205504+09:00,"",5502,tc-dab-20200520,2,1,/tc-dab-20200520
1154,"","",False,2020-05-22 16:03:13.413158+09:00,"",6415,B190191_test1,199,1,/B190191_test1
1155,"","",False,2020-05-25 16:33:24.422736+09:00,"",5851,bt_app_hidd,80,1,/bt_app_hidd
1159,"","",False,2020-05-27 16:42:44.386173+09:00,"",5680,kimd001,3,1,/kimd001
1160,"","",False,2020-05-27 16:53:14.658632+09:00,"",5683,kimd002,2,1,/kimd002
1161,"","",False,2020-05-27 17:53:03.321274+09:00,"","",btapp_gmk,71,1,/btapp_gmk
1162,"","",False,2020-05-27 20:31:09.435876+09:00,"",5718,kimd003,2,1,/kimd003
1163,"","",False,2020-05-27 21:24:41.521592+09:00,"",7935,kimd,117,1,/kimd
1164,"","",False,2020-05-28 16:57:38.105593+09:00,"",5811,tc-dab-20200528,2,1,/tc-dab-20200528
1169,"","",False,2020-06-02 11:40:27.288540+09:00,"",5974,bt_app_common,11,1,/bt_app_common
1173,"","",False,2020-06-10 02:44:53.728303+09:00,"",6421,tcc805x_pie_audioHal,4,1,/tcc805x_pie_audioHal
1174,"","",False,2020-06-10 02:59:12.277976+09:00,"",6329,tcc805x_pie_hwc,2,1,/tcc805x_pie_hwc
1175,"","",False,2020-06-10 03:02:50.231371+09:00,"",6330,tcc805x_pie_hwcHal,2,1,/tcc805x_pie_hwcHal
1176,"","",False,2020-06-10 03:10:55.886772+09:00,"",6331,hwc_hal_tcc805x,2,1,/hwc_hal_tcc805x
1177,"","",False,2020-06-10 09:43:29.488666+09:00,"",6335,hwc_hal_tcc805x_,3,1,/hwc_hal_tcc805x_
1178,"","",False,2020-06-10 09:57:00.345756+09:00,"",6336,tcc805xHwcHal,2,1,/tcc805xHwcHal
1179,"","",False,2020-06-10 10:20:35.176808+09:00,"",6395,bt_app_pan,7,1,/bt_app_pan
1181,"","",False,2020-06-10 22:01:32.688685+09:00,"",6376,mobis_ar_hud_lk_tcc,3,1,/mobis_ar_hud_lk_tcc
1182,"","",False,2020-06-11 01:15:26.319884+09:00,"",9161,hwc_hal_mht,5,1,/hwc_hal_mht
1183,"","",False,2020-06-11 01:42:12.251966+09:00,"",6378,camera_hal_mht,2,1,/camera_hal_mht
1184,"","",False,2020-06-12 12:19:03.545969+09:00,"",6399,bt_app_ssk,5,1,/bt_app_ssk
1185,"","",False,2020-06-14 13:10:34.859896+09:00,"",6414,nagra899x,3,3,/SecurityTeam/nagra899x
1186,"","",False,2020-06-15 09:25:20.193979+09:00,"",6416,B190191_test2,2,1,/B190191_test2
1187,"","",False,2020-06-15 09:26:38.767861+09:00,"",6419,B190191_test3,4,1,/B190191_test3
1189,"","",False,2020-06-17 11:38:45.923327+09:00,"",6478,BR_LINUX2_20200616,5,1,/BR_LINUX2_20200616
1190,"","",False,2020-06-17 18:01:13.314100+09:00,"",7867,mobis_ar_hud_lk_tcc-test,770,1,/mobis_ar_hud_lk_tcc-test
1191,"","",False,2020-06-17 18:23:45.589203+09:00,"",7857,mobis_ar_hud_tcc8021_evm-micom,8,1,/mobis_ar_hud_tcc8021_evm-micom
1192,"","",False,2020-06-18 18:43:05.585491+09:00,"","",tlmf_analysis_200610.1,2,1,/tlmf_analysis_200610.1
1193,"","",False,2020-06-18 18:54:52.218422+09:00,"",7847,mobis_ar_hud_lk_tcc-test_o,147,1,/mobis_ar_hud_lk_tcc-test_o
1194,"","",False,2020-06-18 19:05:28.334076+09:00,"",7484,tlmf_analysis_200618.1,23,1,/tlmf_analysis_200618.1
1195,"","",False,2020-06-19 09:44:10.886901+09:00,"",6750,mobis_ar_hud_lk_tcc-test-operand,63,1,/mobis_ar_hud_lk_tcc-test-operand
1196,"","",False,2020-06-19 11:33:27.316780+09:00,"",7493,mobis_ar_hud_snor_preloader,5,1,/mobis_ar_hud_snor_preloader
1198,"","",False,2020-06-19 17:09:11.923029+09:00,"",7539,mobis_ar_hud_preloader-test,23,1,/mobis_ar_hud_preloader-test
1199,"","",False,2020-06-19 17:14:01.562450+09:00,"",6659,802x_hud_ipc,2,1,/802x_hud_ipc
1202,"","",False,2020-06-22 11:54:48.287405+09:00,"",7201,mobis_ar_hud_preloader-test_main,95,1,/mobis_ar_hud_preloader-test_main
1205,"","",False,2020-06-23 12:10:22.276941+09:00,"",6979,codesonar_kernel-v4.14-tcc,2,1,/codesonar_kernel-v4.14-tcc
1206,"","",False,2020-06-23 12:17:31.022451+09:00,"",7859,kernel-v4.14_abap_for_dvrs,6,1,/kernel-v4.14_abap_for_dvrs
1208,"","",False,2020-06-25 11:04:40.397090+09:00,"",7488,mobis_ar_hud_preloader-test_o,9,1,/mobis_ar_hud_preloader-test_o
1209,"","",False,2020-06-26 11:22:42.614648+09:00,"",7591,TCC802x_MICOM_20200626_V113,2,1,/TCC802x_MICOM_20200626_V113
1210,"","",False,2020-06-26 13:01:24.521911+09:00,"",7619,media_200626,3,1,/media_200626
1214,"","",False,2020-07-01 11:13:51.459312+09:00,"",7886,B150205,10,1,/B150205
1215,"","",False,2020-07-01 11:33:32.228568+09:00,"",7871,TCC805x_MISRA2012_v150,2,1,/TCC805x_MISRA2012_v150
1216,"","",False,2020-07-01 11:36:58.159051+09:00,"",7872,TCC805x_MISRA2012_HUMAX_REQ,2,1,/TCC805x_MISRA2012_HUMAX_REQ
1217,"","",False,2020-07-03 15:17:13.831392+09:00,"",7875,drmhwc_hal_mht,2,1,/drmhwc_hal_mht
1218,"","",False,2020-07-03 15:18:52.216857+09:00,"",7876,audio_hal_mht,2,1,/audio_hal_mht
1219,"","",False,2020-07-03 15:20:42.914656+09:00,"",7877,audio_hal_mht2,2,1,/audio_hal_mht2
1220,"","",False,2020-07-03 17:04:20.918864+09:00,"",7878,hwc2x__mht,2,1,/hwc2x__mht
1221,"","",False,2020-07-03 17:08:38.243397+09:00,"",7879,hwc2x_mht,2,1,/hwc2x_mht
1222,"","",False,2020-07-08 11:29:23.204582+09:00,"",9469,iAP2.V200710.1,36,1,/iAP2.V200710.1
1223,"","",False,2020-07-08 13:23:12.685837+09:00,"",7891,TCC805x_MISRA2012_TELECHIPS,2,1,/TCC805x_MISRA2012_TELECHIPS
1224,"","",False,2020-07-08 13:24:49.195300+09:00,"",7897,TCC805x_TELECHIPS,5,1,/TCC805x_TELECHIPS
1225,"","",False,2020-07-08 14:35:14.218830+09:00,"",7895,CARPLAY_TELECHIPS,2,1,/CARPLAY_TELECHIPS
1226,"","",False,2020-07-10 10:43:43.394823+09:00,"",7900,drm_hwc_mht,2,1,/drm_hwc_mht
1227,"","",False,2020-07-12 13:07:44.214179+09:00,"",7909,hwc_v2x,2,1,/hwc_v2x
1231,"","",False,2020-07-14 11:17:58.991874+09:00,"",8359,br_linux3_mk,17,1,/br_linux3_mk
1232,"","",False,2020-07-15 09:39:50.624704+09:00,"",8028,B190191,22,1,/B190191
1233,"","",False,2020-07-15 11:59:29.482754+09:00,"",7979,tcc805x_graphic_mht,17,1,/tcc805x_graphic_mht
1235,"","",False,2020-07-17 14:02:14.776891+09:00,"",7977,weston_hal,2,1,/weston_hal
1236,"","",False,2020-07-17 15:42:17.653716+09:00,"",7981,tcc805x_graphic_mht2,3,1,/tcc805x_graphic_mht2
1237,"","",False,2020-07-17 16:20:46.048080+09:00,"",9180,weston_tcc805x,7,1,/weston_tcc805x
1238,"","",False,2020-07-20 19:56:25.155578+09:00,"",8023,B190468_codec2,2,1,/B190468_codec2
1239,"","",False,2020-07-20 20:09:11.356293+09:00,"",8024,B190468_codec2_2,2,1,/B190468_codec2_2
1240,"","",False,2020-07-20 20:45:50.136480+09:00,"",8025,B190468_codec2_3,2,1,/B190468_codec2_3
1241,"","",False,2020-07-21 08:00:08.079781+09:00,"",8027,hdcp-wfd,3,1,/hdcp-wfd
1242,"","",False,2020-07-21 09:39:50.945756+09:00,"",8182,B190191_1,44,1,/B190191_1
1243,"","",False,2020-07-21 10:38:23.006484+09:00,"",9598,ADMD,22,1,/ADMD
1244,"","",False,2020-07-21 13:48:56.634993+09:00,"",8032,B190468_codec2_4,2,1,/B190468_codec2_4
1245,"","",False,2020-07-21 14:26:54.182866+09:00,"",8033,B190468_codec2_5,2,1,/B190468_codec2_5
1246,"","",False,2020-07-21 14:30:15.146490+09:00,"",8034,B190468_codec2_6,2,1,/B190468_codec2_6
1247,"","",False,2020-07-21 16:48:25.998063+09:00,"",8035,B190468_codec2_7,2,1,/B190468_codec2_7
1248,"","",False,2020-07-21 17:20:32.623111+09:00,"",8036,B190468_codec2_8,2,1,/B190468_codec2_8
1249,"","",False,2020-07-21 17:48:17.417067+09:00,"",8037,B190468_codec2_9,2,1,/B190468_codec2_9
1250,"","",False,2020-07-21 18:09:00.764295+09:00,"",8038,B190468_codec2_10,2,1,/B190468_codec2_10
1251,"","",False,2020-07-21 18:14:06.130802+09:00,"",8039,B190468_codec2_11,2,1,/B190468_codec2_11
1252,"","",False,2020-07-21 18:33:42.606035+09:00,"",8096,B190468_codec2_12,3,1,/B190468_codec2_12
1253,"","",False,2020-07-22 09:59:47.187710+09:00,"",8041,cdk_805x,2,1,/cdk_805x
1254,"","",False,2020-07-22 10:00:42.002736+09:00,"",8042,cdk_audio_805x,2,1,/cdk_audio_805x
1255,"","",False,2020-07-22 10:10:56.895862+09:00,"",8068,als_audiocodec,4,1,/als_audiocodec
1256,"","",False,2020-07-22 10:11:05.002658+09:00,"",8069,als_demuxer,4,1,/als_demuxer
1257,"","",False,2020-07-22 10:11:11.536545+09:00,"",8070,als_videocodec,4,1,/als_videocodec
1258,"","",False,2020-07-22 10:15:34.027409+09:00,"",8046,als_aacdec,2,1,/als_aacdec
1259,"","",False,2020-07-22 10:15:34.484691+09:00,"",8047,als_ac3dec,2,1,/als_ac3dec
1260,"","",False,2020-07-22 10:15:35.005181+09:00,"",8048,als_amrnbdec,2,1,/als_amrnbdec
1261,"","",False,2020-07-22 10:15:35.519927+09:00,"",8049,als_apedec,2,1,/als_apedec
1262,"","",False,2020-07-22 10:15:35.752017+09:00,"",8063,als_autom4te.cache,3,1,/als_autom4te.cache
1263,"","",False,2020-07-22 10:15:36.273870+09:00,"",8051,als_ddpdec,2,1,/als_ddpdec
1264,"","",False,2020-07-22 10:15:36.807419+09:00,"",8052,als_dtsdec,2,1,/als_dtsdec
1265,"","",False,2020-07-22 10:15:37.316808+09:00,"",8053,als_flacdec,2,1,/als_flacdec
1266,"","",False,2020-07-22 10:15:37.533244+09:00,"",8054,als_include,2,1,/als_include
1267,"","",False,2020-07-22 10:15:37.752319+09:00,"",8065,als_m4,3,1,/als_m4
1268,"","",False,2020-07-22 10:15:38.259250+09:00,"",8056,als_mp3dec,2,1,/als_mp3dec
1269,"","",False,2020-07-22 10:15:38.799674+09:00,"",8057,als_opusdec,2,1,/als_opusdec
1270,"","",False,2020-07-22 10:15:39.347205+09:00,"",8058,als_wavdec,2,1,/als_wavdec
1271,"","",False,2020-07-22 10:15:39.885304+09:00,"",8059,als_wmadec,2,1,/als_wmadec
1272,"","",False,2020-07-22 10:20:07.848287+09:00,"",8064,als_gst,2,1,/als_gst
1273,"","",False,2020-07-22 10:27:20.996433+09:00,"",8073,als_,3,1,/als_
1290,"","",False,2020-07-22 16:30:10.385252+09:00,"",8102,B190468_codec2_13,2,1,/B190468_codec2_13
1292,"","",False,2020-07-22 17:49:11.122753+09:00,"",8116,B190468_codec2_1,2,1,/B190468_codec2_1
1293,"","",False,2020-07-22 17:49:16.739118+09:00,"",8117,B190468_codec2_14,2,1,/B190468_codec2_14
1294,"","",False,2020-07-22 17:58:27.834348+09:00,"",8120,B190468_codec2_15,2,1,/B190468_codec2_15
1295,"","",False,2020-07-22 18:31:51.996627+09:00,"",8122,B190468_codec2_16,2,1,/B190468_codec2_16
1296,"","",False,2020-07-22 18:56:21.168045+09:00,"",8123,B190468_codec2_17,2,1,/B190468_codec2_17
1297,"","",False,2020-07-22 19:00:51.639264+09:00,"",8124,B190468_codec2_18,2,1,/B190468_codec2_18
1298,"","",False,2020-07-22 19:16:28.098603+09:00,"",8125,B190468_codec2_19,2,1,/B190468_codec2_19
1299,"","",False,2020-07-22 19:23:29.644744+09:00,"",8126,B190468_codec2_20,2,1,/B190468_codec2_20
1300,"","",False,2020-07-22 19:27:23.945180+09:00,"",8127,B190468_codec2_21,2,1,/B190468_codec2_21
1301,"","",False,2020-07-22 19:38:33.035708+09:00,"",8128,B190468_codec2_22,2,1,/B190468_codec2_22
1302,"","",False,2020-07-22 19:51:37.418633+09:00,"",8129,B190468_codec2_23,2,1,/B190468_codec2_23
1303,"","",False,2020-07-22 20:15:27.167093+09:00,"",8130,B190468_codec2_24,2,1,/B190468_codec2_24
1304,"","",False,2020-07-22 20:24:57.567732+09:00,"",8152,B190468_codec2_25,3,1,/B190468_codec2_25
1305,"","",False,2020-07-22 20:34:45.197942+09:00,"",8165,B190468_codec2_26,3,1,/B190468_codec2_26
1306,"","",False,2020-07-22 20:46:56.839331+09:00,"",8133,B190468_codec2_27,2,1,/B190468_codec2_27
1307,"","",False,2020-07-22 20:53:06.347953+09:00,"",8170,B190468_codec2_28,3,1,/B190468_codec2_28
1308,"","",False,2020-07-22 21:00:51.486464+09:00,"",8186,B190468_codec2_29,3,1,/B190468_codec2_29
1310,"","",False,2020-07-23 12:01:50.680033+09:00,"",8352,ksc_5078_2020-07-23,85,1,/ksc_5078_2020-07-23
1311,"","",False,2020-07-24 11:02:06.870634+09:00,"",8233,test_fs,17,1,/test_fs
1314,"","",False,2020-07-27 20:50:32.404246+09:00,"",9520,telechips,4,1,/telechips
1315,"","",False,2020-07-27 21:52:14.937643+09:00,"",8246,dvrsprocessor,2,1,/dvrsprocessor
1316,"","",False,2020-07-28 10:39:56.254784+09:00,"",8255,dab_sdr_middleware_20200728,4,1,/dab_sdr_middleware_20200728
1317,"","",False,2020-07-28 11:32:50.084118+09:00,"",8256,B190468_codec2_30,2,1,/B190468_codec2_30
1318,"","",False,2020-07-28 11:37:32.963345+09:00,"",8338,DVRS_PROCESSOR_2020-07-28,8,1,/DVRS_PROCESSOR_2020-07-28
1322,"","",False,2020-07-28 16:22:23.076122+09:00,"","",codec2_avcEnc_20200728_2,2,1,/codec2_avcEnc_20200728_2
1323,"","",False,2020-07-28 17:14:49.437233+09:00,"","",media_20200728,2,1,/media_20200728
1324,"","",False,2020-07-28 17:15:54.360111+09:00,"",8365,DVRS_PROCESSOR_2020-07-28_Temp,35,1,/DVRS_PROCESSOR_2020-07-28_Temp
1325,"","",False,2020-07-28 17:53:31.001199+09:00,"","",codec2AvcEnc_20200728_3,2,1,/codec2AvcEnc_20200728_3
1326,"","",False,2020-07-28 18:23:05.304370+09:00,"",9046,DVRSApplication_20200728,28,1,/DVRSApplication_20200728
1327,"","",False,2020-07-28 18:27:34.524033+09:00,"","",codec2AvcEnc_20200728_4,2,1,/codec2AvcEnc_20200728_4
1328,"","",False,2020-07-28 19:22:34.916019+09:00,"","",codec2_temp,2,1,/codec2_temp
1329,"","",False,2020-07-29 09:24:56.368582+09:00,"","",codec2_avc_enc_20200729,2,1,/codec2_avc_enc_20200729
1330,"","",False,2020-07-29 11:38:35.830499+09:00,"",8340,DVRS_PROCESSOR_2020-07-29,3,1,/DVRS_PROCESSOR_2020-07-29
1331,"","",False,2020-07-29 15:02:32.538586+09:00,"",8371,DVRS_PROCESSOR_2020-07-29_step1,6,1,/DVRS_PROCESSOR_2020-07-29_step1
1336,"","",False,2020-07-30 10:33:16.604166+09:00,"",8373,DVRS_PROCESSOR_2020-07-30_step1_total_check,3,1,/DVRS_PROCESSOR_2020-07-30_step1_total_check
1346,"","",False,2020-07-30 11:07:19.354520+09:00,"",8384,mmt_audiocodec,2,1,/mmt_audiocodec
1347,"","",False,2020-07-30 11:25:08.887188+09:00,"",8385,B190468_codec2_31,2,1,/B190468_codec2_31
1348,"","",False,2020-07-30 11:31:32.266418+09:00,"",8386,mmt22_audiocodec,2,1,/mmt22_audiocodec
1351,"","",False,2020-07-30 15:58:42.736249+09:00,"",8394,DVRS_PROCESSOR_2020-07-30_step3,2,1,/DVRS_PROCESSOR_2020-07-30_step3
1352,"","",False,2020-07-30 17:54:43.388018+09:00,"",8395,tc-dvrs-gui-2020-07-30,2,1,/tc-dvrs-gui-2020-07-30
1354,"","",False,2020-07-30 22:03:08.455255+09:00,"",8397,B190468_codec2_33,2,1,/B190468_codec2_33
1355,"","",False,2020-07-31 10:59:36.128643+09:00,"",8398,B190468_codec2_35,2,1,/B190468_codec2_35
1356,"","",False,2020-07-31 11:21:31.746699+09:00,"",8399,B190468_codec2_36,2,1,/B190468_codec2_36
1357,"","",False,2020-07-31 15:15:06.398494+09:00,"",8400,B190468_codec2_hwr,2,1,/B190468_codec2_hwr
1358,"","",False,2020-07-31 15:33:02.817165+09:00,"",8401,B190468_codec2_hwr2,2,1,/B190468_codec2_hwr2
1360,"","",False,2020-08-03 20:49:08.133505+09:00,"",8410,tcc_fb_dual_lvds_code_verification,2,1,/tcc_fb_dual_lvds_code_verification
1361,"","",False,2020-08-04 12:24:42.211223+09:00,"",8419,vehicle_hal,3,1,/vehicle_hal
1362,"","",False,2020-08-04 13:35:39.133804+09:00,"",9069,AudioHAL_Step1,16,1,/AudioHAL_Step1
1363,"","",False,2020-08-04 14:44:47.998578+09:00,"",8415,B190468_hwr3,2,1,/B190468_hwr3
1364,"","",False,2020-08-04 15:09:47.395616+09:00,"",8417,B190468_hwr4,2,1,/B190468_hwr4
1365,"","",False,2020-08-04 15:27:55.753849+09:00,"",8418,B190468_media,2,1,/B190468_media
1366,"","",False,2020-08-04 16:22:11.545284+09:00,"",8420,B190468_hwr5,2,1,/B190468_hwr5
1367,"","",False,2020-08-04 16:45:00.592770+09:00,"",8422,B190468_hwr6,2,1,/B190468_hwr6
1368,"","",False,2020-08-04 16:58:21.054700+09:00,"",8855,B190468_media3,3,1,/B190468_media3
1369,"","",False,2020-08-04 17:08:15.578589+09:00,"",8424,B190468_codec2_804_2,2,1,/B190468_codec2_804_2
1370,"","",False,2020-08-04 18:35:28.814628+09:00,"",8441,TCLauncher,3,1,/TCLauncher
1371,"","",False,2020-08-04 19:25:38.993305+09:00,"",8427,B190468_codec2_enc,2,1,/B190468_codec2_enc
1372,"","",False,2020-08-04 19:29:51.662659+09:00,"",8428,B190468_codec2_enc2,2,1,/B190468_codec2_enc2
1373,"","",False,2020-08-05 10:18:58.934250+09:00,"",8448,dab_sdr_middleware_20200805,13,1,/dab_sdr_middleware_20200805
1374,"","",False,2020-08-05 12:09:39.457393+09:00,"",8439,dab_sdr_demod_20200805,2,1,/dab_sdr_demod_20200805
1375,"","",False,2020-08-05 14:52:59.459898+09:00,"",8463,tcc805x_androidp_kernel,4,1,/tcc805x_androidp_kernel
1376,"","",False,2020-08-05 15:03:19.416103+09:00,"",8449,Auxiliary,2,1,/Auxiliary
1378,"","",False,2020-08-05 15:46:12.815095+09:00,"",8453,DAB_SDR_Subdemod_20200805,2,1,/DAB_SDR_Subdemod_20200805
1379,"","",False,2020-08-05 16:36:47.244752+09:00,"",8470,Updater,4,1,/Updater
1380,"","",False,2020-08-05 20:13:09.326660+09:00,"",8458,tcc805x_androidp_uboot,2,1,/tcc805x_androidp_uboot
1381,"","",False,2020-08-05 20:19:25.755497+09:00,"",8489,fluoride,3,1,/fluoride
1382,"","",False,2020-08-05 21:55:39.124557+09:00,"",8467,B190468_media5,2,1,/B190468_media5
1383,"","",False,2020-08-05 22:04:42.596380+09:00,"",8468,B190468_media6,2,1,/B190468_media6
1384,"","",False,2020-08-05 22:11:19.858577+09:00,"",8469,B190468_media7,2,1,/B190468_media7
1385,"","",False,2020-08-06 12:25:45.751398+09:00,"",8475,camera_app_kernel-v4.14_TCC805x_AndroidP_IVI_1.0.0_QA_20200730,4,1,/camera_app_kernel-v4.14_TCC805x_AndroidP_IVI_1.0.0_QA_20200730
1386,"","",False,2020-08-06 13:58:15.606661+09:00,"",9366,camera_app_kernel-v4.14,6,1,/camera_app_kernel-v4.14
1387,"","",False,2020-08-06 15:20:21.261827+09:00,"",8508,dab_sdr_middleware_20200806,17,1,/dab_sdr_middleware_20200806
1389,"","",False,2020-08-06 16:45:45.649609+09:00,"",8500,tcc805x_android_p_ivi_uboot,3,1,/tcc805x_android_p_ivi_uboot
1390,"","",False,2020-08-06 16:55:16.354025+09:00,"",8490,B190049_20200806_codec2_avc_enc_1,2,1,/B190049_20200806_codec2_avc_enc_1
1391,"","",False,2020-08-06 20:18:35.945731+09:00,"",8507,tcc805x_android_p_ivi_kernel,3,1,/tcc805x_android_p_ivi_kernel
1392,"","",False,2020-08-07 11:59:40.172645+09:00,"",8512,B190049_20200806_codec2_avc_enc_2,2,1,/B190049_20200806_codec2_avc_enc_2
1393,"","",False,2020-08-07 13:08:07.632803+09:00,"",8513,B190049_20200806_codec2_avc_enc_3,2,1,/B190049_20200806_codec2_avc_enc_3
1394,"","",False,2020-08-07 15:00:11.987819+09:00,"",8514,B190049_20200806_codec2_avc_enc_4,2,1,/B190049_20200806_codec2_avc_enc_4
1395,"","",False,2020-08-07 15:11:02.273913+09:00,"",8515,B190049_20200806_codec2_avc_enc_5,2,1,/B190049_20200806_codec2_avc_enc_5
1396,"","",False,2020-08-07 15:11:44.892183+09:00,"",8528,dab_sdr_middleware_20200807,11,1,/dab_sdr_middleware_20200807
1397,"","",False,2020-08-07 19:22:59.787905+09:00,"",8526,B190049_20200806_codec2_avc_enc_6,2,1,/B190049_20200806_codec2_avc_enc_6
1398,"","",False,2020-08-10 10:13:37.236197+09:00,"",8531,B190049_20200806_codec2_avc_enc_7,2,1,/B190049_20200806_codec2_avc_enc_7
1399,"","",False,2020-08-10 10:30:01.459259+09:00,"",9206,HWC_Step1,3,1,/HWC_Step1
1410,"","",False,2020-08-10 12:00:59.613574+09:00,"",8617,dab_sdr_middleware_20200810_1,19,1,/dab_sdr_middleware_20200810_1
1414,"","",False,2020-08-10 12:26:21.486054+09:00,"",8549,B190049_20200810_avc_enc_1,2,1,/B190049_20200810_avc_enc_1
1415,"","",False,2020-08-10 14:04:17.982861+09:00,"",8553,tc_radio-hdr10_v1p1p8_peri,2,1,/tc_radio-hdr10_v1p1p8_peri
1416,"","",False,2020-08-10 14:18:07.427223+09:00,"",8632,tc_radio-hdr10_v1p2p2_peri,8,1,/tc_radio-hdr10_v1p2p2_peri
1418,"","",False,2020-08-10 15:43:50.193920+09:00,"",8676,bcastvh,9,1,/bcastvh
1421,"","",False,2020-08-10 17:06:02.807420+09:00,"",8995,DAB_SDR_MW,28,1,/DAB_SDR_MW
1435,"","",False,2020-08-10 19:57:13.308332+09:00,"",8623,EVS_Step1,5,1,/EVS_Step1
1436,"","",False,2020-08-11 10:57:17.550682+09:00,"",9369,tc_drm_codesonar_hal,30,1,/tc_drm_codesonar_hal
1437,"","",False,2020-08-11 11:21:24.376387+09:00,"",8713,tc_radio-hdr10_v1p2p2_tunerdrv,11,1,/tc_radio-hdr10_v1p2p2_tunerdrv
1438,"","",False,2020-08-11 11:38:35.831851+09:00,"",8754,dab_sdr_middleware_20200811,9,1,/dab_sdr_middleware_20200811
1440,"","",False,2020-08-11 16:15:50.932533+09:00,"",8709,tc_radio-hdr10_v1p2p2_hal,6,1,/tc_radio-hdr10_v1p2p2_hal
1441,"","",False,2020-08-11 17:34:05.263550+09:00,"",8714,B190468_codec2_wma_0811,2,1,/B190468_codec2_wma_0811
1442,"","",False,2020-08-11 17:34:43.109973+09:00,"",8982,tc_radio-hdr10_v1p2p2_hdradio,28,1,/tc_radio-hdr10_v1p2p2_hdradio
1443,"","",False,2020-08-11 17:48:00.624582+09:00,"",8717,B190468_codec2_811_2,2,1,/B190468_codec2_811_2
1445,"","",False,2020-08-11 20:15:55.586790+09:00,"",8732,B190468_codec2_811_3,3,1,/B190468_codec2_811_3
1448,"","",False,2020-08-12 15:08:54.124879+09:00,"",8766,B190468_codec2_811,3,1,/B190468_codec2_811
1449,"","",False,2020-08-12 16:03:04.752707+09:00,"",8846,B190468_codec2_812,4,1,/B190468_codec2_812
1450,"","",False,2020-08-12 17:42:21.957169+09:00,"",8814,dab_sdr_middleware_20200812,4,1,/dab_sdr_middleware_20200812
1451,"","",False,2020-08-12 17:50:36.025008+09:00,"",8781,pie-hwr_v2,3,1,/pie-hwr_v2
1452,"","",False,2020-08-12 17:56:29.798494+09:00,"",8786,pie-tcc_interface,3,1,/pie-tcc_interface
1454,"","",False,2020-08-13 09:51:53.465063+09:00,"",8924,dab_sdr_middleware_20200813,19,1,/dab_sdr_middleware_20200813
1455,"","",False,2020-08-13 10:20:44.339255+09:00,"",9081,tc_drm_codesonar_manager,18,1,/tc_drm_codesonar_manager
1456,"","",False,2020-08-13 11:25:24.327206+09:00,"",9189,tc_drm_codesonar_mw,17,1,/tc_drm_codesonar_mw
1457,"","",False,2020-08-13 13:19:54.359572+09:00,"",8866,pie-media,3,1,/pie-media
1458,"","",False,2020-08-13 18:06:26.364339+09:00,"",8918,tc_radio-hdr10_v1p2p2_mw,9,1,/tc_radio-hdr10_v1p2p2_mw
1460,"","",False,2020-08-14 10:38:15.182548+09:00,"",8945,A10-media,4,1,/A10-media
1461,"","",False,2020-08-14 10:47:39.793715+09:00,"",8926,A10-hwr_v2,2,1,/A10-hwr_v2
